% Twitter Data
@RELATION tweets

@ATTRIBUTE positive_words NUMERIC
@ATTRIBUTE . NUMERIC
@ATTRIBUTE : NUMERIC
@ATTRIBUTE ) NUMERIC
@ATTRIBUTE $ NUMERIC
@ATTRIBUTE CC NUMERIC
@ATTRIBUTE CD NUMERIC
@ATTRIBUTE DT NUMERIC
@ATTRIBUTE EX NUMERIC
@ATTRIBUTE FW NUMERIC
@ATTRIBUTE IN NUMERIC
@ATTRIBUTE JJ NUMERIC
@ATTRIBUTE JJR NUMERIC
@ATTRIBUTE JJS NUMERIC
@ATTRIBUTE LS NUMERIC
@ATTRIBUTE MD NUMERIC
@ATTRIBUTE NN NUMERIC
@ATTRIBUTE NNP NUMERIC
@ATTRIBUTE NNS NUMERIC
@ATTRIBUTE PDT NUMERIC
@ATTRIBUTE POS NUMERIC
@ATTRIBUTE PRP NUMERIC
@ATTRIBUTE PRP$ NUMERIC
@ATTRIBUTE RB NUMERIC
@ATTRIBUTE RBR NUMERIC
@ATTRIBUTE RBS NUMERIC
@ATTRIBUTE RP NUMERIC
@ATTRIBUTE SYM NUMERIC
@ATTRIBUTE TO NUMERIC
@ATTRIBUTE UH NUMERIC
@ATTRIBUTE VB NUMERIC
@ATTRIBUTE VBD NUMERIC
@ATTRIBUTE VBG NUMERIC
@ATTRIBUTE VBN NUMERIC
@ATTRIBUTE VBP NUMERIC
@ATTRIBUTE VBZ NUMERIC
@ATTRIBUTE WDT NUMERIC
@ATTRIBUTE WP NUMERIC
@ATTRIBUTE WP$ NUMERIC
@ATTRIBUTE WRB NUMERIC
@ATTRIBUTE sentiment {pro_obama, pro_romney}
@ATTRIBUTE sentence_length NUMERIC
@ATTRIBUTE text STRING
@ATTRIBUTE negative_words NUMERIC

@DATA
0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_obama,89,'hey romney dont see hate outsid whitehous cant even get ! !',1
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_obama,130,'michaeldollar mormon women report horror stori romney serv mormon bishop life save abort',0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_obama,86,'huffpostpol watch live bruce springsteen bill clinton campaign presid obam',0
1,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,98,'yep myz_h real senorprepotent john glen republican endors obama oh shit! ? ! ? ? !',1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,106,'trogadoru chang vote romney obamadebt kill futur gener barackobama debat obama romn',1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,pro_obama,129,'teapartycat mitt romney ceo tell employe think vote employe yearn live dictat',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,pro_obama,64,'jonahhil think im gonna slutti mitt romney halloween',0
0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,104,'obama lie american die libyan attack wa botch kidnap trade wtc bomb blind sheikh post',4
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_obama,130,'hemin forget mitt romney id like see bruce springsteen tax return befor someon tri shove hi work class shtic',0
1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,64,'liber paper endors romney time anoth chang mitt romn',0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pro_romney,53,'sorri michel obama molli america first ladi',1
0,0,0,0,0,0,1,0,0,0,1,2,1,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,pro_obama,130,'adamlevin romney america one terrifi prospect could possibl imagin urg take closer look',0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,64,'valeriejoseph92 massachusett hate romney mull',1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,54,'quentinhart reason whi romney presid gt',0
2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_romney,96,'say though incred pleas romney perform overal debat lynndeb',0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pro_obama,118,'rolandsmartin romney talk sanction iran obama ha alreadi put place thi utter nonsens !',1
1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,55,'bj0252 iamheathert mitt romney babbl like ramona',0
0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,pro_romney,134,'id rather move north korea live countri obama presid anoth four year notkid actuallyiam romney2012',0
1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_romney,90,'jerryazumah except obama joke like guy run hopeless 04again',2
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,128,'lukewearechang obama amp romney joke amp clown pander idiot justifi vote caus',2
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pro_romney,107,'macrang obama threw ship builder virginia bu tonight along biden tcot lynndeb',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,113,'clayton_ward15 appar mitt romney use hi hand much talk concern lol',1
2,1,0,0,0,0,2,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_obama,129,'nancywond mitt romney campaign 25 million debt thi guy cant manag hi campaign rich dont trust give directli ?',1
0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,pro_obama,46,'cnn obama 48 romney 40 cb obama 53 romney 23',0
1,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_romney,130,'slackadjust guess still school live home food stamp obama phone want free stuff mayb 18 ?',0
0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,113,'stage barack michel last night wa probabl black peopl romney ever around',0
0,1,0,0,0,0,1,0,0,0,1,4,0,0,0,1,8,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pro_romney,129,'nickcannon know drug dealer 2 strike said would never vote romney fool cant vote ani damn way lol pa !',2
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,pro_obama,94,'pleas de friend plan vote mitt romney put nail civil r',0
0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_romney,108,'cgpb amp cannot deni obama lie american public amp 4 american die potu lie',4
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_obama,114,'simonhelberg twitter avatar hold giant dead fish dont need hashtag romney impli',1
0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pro_romney,97,'toddkincannon obama knew libya wa terrorist attack flew parti vega anyway ?',1
2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,47,'news obama romney talk peac pois wa',0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,91,'whi receiv bunch elect mail republican im regist democrat ?',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,pro_romney,101,'walterdalton quit say start say republican gener assembl',0
2,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,132,'tulsigabbard advertis work across parti line becaus im support im republican navi gonavybeatarmy!',0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,70,'ghettoenglish obama call romney governor translat lil n gga',0
0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,109,'theteaparty_net agre clint next obama term hi last tcot tlot teaparty!',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,46,'romney fundrais plan thursday hong kon',0
1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pro_obama,126,'dabieberdimpl scooter everyon greet obama handshak amp pleasur meet mr presid came bieber turn',0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_obama,100,'thinkprogress romney refus provid accur birth certif children sex parent',1
1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pro_obama,115,'nbcnew colin powel endors obama second term cite presid effort afghanistan tackl terrori',0
1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,pro_obama,62,'kenineastman love obama columbia lol part_deux heh! !',0
0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,pro_romney,71,'wagnergirl obama kill osama funni dont rememb see there?',2
0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pro_romney,131,'ewerickson obama put ad compar vote lose ur virgin hi problem mani treat 2008 1 night stand',2
0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,pro_obama,99,'new blog post wait air forc one presid obama america forward tour cleveland ohio!',0
0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,52,'barackobama mr obama sir vote ! ! ! ! ! !',0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_obama,130,'billmah im tire everi republican politician medic supergeniu vagina want hear gynecologist talk',1
1,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pro_obama,89,'fivethirtyeight obama 72 win elector colleg tonight 538 forecast 71 yesterday',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_obama,83,'radiopakistan pakistani commun chicago favour obama us presidenti poll',0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,pro_romney,66,'said vote mitt romney thi nigga said dude kill yoself',1
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,47,'sun sentinel endors mitt romney presid',0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_obama,70,'thedemocrat romney mormon mormon think women sex slave !',1
0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,66,'liberalcanuck presid obama morningjo monday ! !',0
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_obama,130,'tuxcedocat mitt romney danger ignor irrespons lie ha valu posit appear wil',3
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,52,'want romney die hurricanesandi sorrynotsorri',1
0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_romney,80,'rightcandid obama run al qaeda call muslim kidnap western',0
0,0,0,0,0,0,1,1,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_romney,91,'vote romney caus american bow one fear noth save live let die',2
2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pro_romney,96,'jilevin think progress anti busi obama best presid corpor profit sinc 190',0
2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_romney,131,'jedediahbila liber excit new york time endors obama kid shock news obama vote',1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pro_romney,108,'iamgbj11 im romney guy even call thi ignor mention wrote instead',1
0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,8,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_obama,133,'kylejberub u say bloodi romney 3 time mirror w light mitt romney pop mirror take away basic',1
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,58,'mikeav thi weather mitt romney shit bullshit!',2
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,pro_romney,94,'dphaw wish could vote romney twice know onli reserv democrat',0
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pro_obama,100,'ahurricanesandi lol threw priu field cuz bitch romney 2012 bumber sticker',1
0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_obama,131,'thedailyedg much contempt doe romney ohio worker jeep say lie ohioan move china romney ?',2
0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_romney,129,'literallyfedup 7hoursofhel beg help wait obama send calvari betray sit presid',1
2,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,122,'kesgardn paper endors obama 2008 wrong thi year endors republican mitt romney presid',1
1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,102,'whiteshot hi dan thank follow look forward tweet great week go romney !',0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_obama,61,'elect take care next week obama sandi',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,46,'_obeyashle obama nut romney ass',0
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,45,'m_mcaulay 5 reason vote romney obama',0
1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,pro_romney,128,'kingsleyyy go stand middl traffic realdonaldtrump obama stand puddl act like presiden ?',0
0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,7,0,0,0,0,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,pro_romney,119,'pearly2004 youv got watch thi video weapon go al qaeda help obama hell go on! !',1
0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,pro_romney,131,'wowfactsoflif presid obama wa known heavi marijuana smoker hi teen colleg day hi nicknam use barack',0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,pro_obama,118,'dudette9t9 veteran whose son serv afghanistan share whi support pre obama amp keep va blu',0
2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,pro_obama,135,'kattwillliam mitt romney look like dude elev act like doesnt see come let fuck door close',1
2,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,pro_romney,121,'obama liber act like theyr replac ineffect obama new improv obama failur',2
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,37,'martin sheen romney stupid arrogan',1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,94,'annie_bannani voiceofapatriot tell geraldo unlik obama dont apolog terrorist',0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,pro_obama,130,'borowitzreport republican go abraham lincoln teddi roosevelt mitt romney wonder dont believ evolut',0
4,2,0,0,0,0,1,0,0,0,1,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_romney,119,'wow amaz poll shot like rocket florida give mitt romney huge 57 lead everi minut see growth ! !',0
1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,108,'stevegerritsen romneyryan2012 bu co live tweet see thi former obama support romney',0
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,pro_romney,86,'govchristi play obama laugh call charli crist sad',1
2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pro_obama,119,'augrad1997 pecosroybean omg maggot brain ugh fuck u cant wait make fun obama win',2
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_romney,88,'lfrankurban rupert murdoch chri christi must declar mitt romney take blame',1
0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,pro_obama,129,'theonlydjqual everyon els find inner empow black woman amp vote reelect obama thi tuesday fear count',1
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,68,'noelsheppard freudian slip candi crowley call presid romney',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_obama,76,'black grassroot activist protest obama fundrais citi hall amp abc7chicag',1
1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_obama,119,'luvthafunk everybodi still need 2 vote 2 make happen susiefierc ooh nate ha obama chanc win 85 1 0',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,87,'denni miller slam obama libya reveng remark stink hi job nasti guy',3
1,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,pro_obama,127,'barackobama presid obama matter tough time thi togeth rise fall one nation one peo',1
0,1,0,0,0,0,0,0,0,0,1,4,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,pro_romney,129,'cuban born john sununu former gov nh say obama born hawaii learn american understand ?',0
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,pro_romney,118,'xgirlnyc homedepot founder said obama voter shot say romneystench base hate fail',2
1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_obama,60,'shaundross mitt romney might well vote obama ! !',0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,pro_obama,67,'lolgop mitt romney presid would disast countr',1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,pro_romney,98,'ye obama threaten judeo christian valu gop cherrypick squash healthcar educ equal',1
0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,57,'sh_tnobody_say hope mitt romney becom presid ! !',0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_obama,68,'thetimmytebow im predict obama take earli lead tomorrow',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,pro_romney,41,'let move forward get rid obama',0
0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,41,'republican vote presid obama',0
1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,55,'uoy_kcuf_ romney win im move philippin',0
2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,pro_romney,128,'yap onli one tlmakehersayay onli one confid obama win thi elect ? ?',0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,24,'lilkeith95 rt obama',0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,pro_obama,63,'_itweet_random romney win drop mic play riot 2 chainz',0
1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_romney,95,'republicangop america voic heard loud clear dure elect 2012 byebyeobama',1
1,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,94,'peopl vote obama job republican get work tweet irrelev',1
0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,pro_obama,27,'iam_breezyj vote obama :)!',0
1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,pro_obama,128,'thedailyedg ran pari dure vietnam pioneer outsourc china bank switzerland romney biggest talent b',0
0,1,0,0,0,0,1,0,0,0,0,3,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,pro_romney,98,'bigdev55 retweet 2 thing fals haha im republican get votewhite!',1
0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,pro_obama,133,'jess_me_at_six poll open onli matter hour thought peopl actual vote romney petrifi',0
